,game_id,a_team_id,team_id,a_price,h_price,is_home,wl,season_year,player_1,player_2,player_3,player_4,player_5,player_6,team_id_a,player_1_a,player_2_a,player_3_a,player_4_a,player_5_a,player_6_a,season_num
3974,21600742,1610612747,1610612764,5.5,1.1428571428571428,t,1,2016,John Wall,Otto Porter Jr.,Markieff Morris,Bradley Beal,Marcin Gortat,Kelly Oubre Jr.,1610612747,Luol Deng,D'Angelo Russell,Jordan Clarkson,Tarik Black,Nick Young,Lou Williams,1.0
624,21401207,1610612753,1610612748,3.1,1.4,t,1,2014,Luol Deng,Goran Dragic,Hassan Whiteside,Dwyane Wade,James Ennis III,Mario Chalmers,1610612753,Victor Oladipo,Tobias Harris,Elfrid Payton,Aaron Gordon,Maurice Harkless,Willie Green,0.7777777777777778
89,21200477,1610612750,1610612743,4.1,1.2380952380952381,t,0,2012,Andre Iguodala,Andre Miller,Corey Brewer,Danilo Gallinari,Kosta Koufos,Kenneth Faried,1610612750,Luke Ridnour,Alexey Shved,Andrei Kirilenko,Nikola Pekovic,Dante Cunningham,J.J. Barea,0.5555555555555556
5576,21001147,1610612754,1610612740,2.7,1.5,t,1,2010,Trevor Ariza,Emeka Okafor,Carl Landry,Chris Paul,Jarrett Jack,Marco Belinelli,1610612754,Danny Granger,Darren Collison,Tyler Hansbrough,Paul George,Josh McRoberts,AJ Price,0.3333333333333333
8032,21600228,1610612766,1610612752,1.8695652173913042,1.9523809523809523,t,1,2016,Carmelo Anthony,Courtney Lee,Derrick Rose,Kristaps Porzingis,Mindaugas Kuzminskas,Willy Hernangomez,1610612766,Nicolas Batum,Frank Kaminsky,Marco Belinelli,Kemba Walker,Michael Kidd-Gilchrist,Ramon Sessions,1.0
5970,21600436,1610612742,1610612757,3.2,1.3846153846153846,t,0,2016,CJ McCollum,Damian Lillard,Allen Crabbe,Al-Farouq Aminu,Maurice Harkless,Mason Plumlee,1610612742,Wesley Matthews,Harrison Barnes,Deron Williams,Dorian Finney-Smith,Dwight Powell,Salah Mejri,1.0
6656,21400297,1610612760,1610612765,1.1666666666666667,5.0,t,0,2014,Kyle Singler,Kentavious Caldwell-Pope,Andre Drummond,Brandon Jennings,Greg Monroe,Josh Smith,1610612760,Russell Westbrook,Serge Ibaka,Kevin Durant,Reggie Jackson,Anthony Morrow,Jeremy Lamb,0.7777777777777778
1732,21501197,1610612749,1610612755,1.526315789473684,2.65,t,0,2015,Jerami Grant,Nerlens Noel,Robert Covington,Ish Smith,Nik Stauskas,Hollis Thompson,1610612749,Khris Middleton,Giannis Antetokounmpo,Tyler Ennis,Jabari Parker,Miles Plumlee,John Henson,0.8888888888888888
112,21200614,1610612738,1610612739,1.4545454545454546,2.8,t,1,2012,Tristan Thompson,Tyler Zeller,Kyrie Irving,Dion Waiters,Alonzo Gee,Shaun Livingston,1610612738,Rajon Rondo,Paul Pierce,Kevin Garnett,Brandon Bass,Avery Bradley,Jared Sullinger,0.5555555555555556
4308,21300142,1610612738,1610612750,5.0,1.1666666666666667,t,1,2013,Kevin Martin,Kevin Love,Ricky Rubio,Nikola Pekovic,Corey Brewer,Dante Cunningham,1610612738,Avery Bradley,Jeff Green,Brandon Bass,Jordan Crawford,Vitor Faverani,MarShon Brooks,0.6666666666666666
745,20700397,1610612766,1610612749,3.3,1.3703703703703702,t,1,2007,Mo Williams,Michael Redd,Yi Jianlian,Andrew Bogut,Charlie Bell,Bobby Simmons,1610612766,Jason Richardson,Gerald Wallace,Raymond Felton,Emeka Okafor,Nazr Mohammed,Matt Carroll,0.0
3189,20900528,1610612739,1610612743,1.5,2.7,t,1,2009,Kenyon Martin,Arron Afflalo,Chauncey Billups,Nene,Joey Graham,JR Smith,1610612739,LeBron James,Anderson Varejao,Mo Williams,Anthony Parker,Zydrunas Ilgauskas,Delonte West,0.2222222222222222
48,21200252,1610612748,1610612764,1.1428571428571428,5.5,t,1,2012,Chris Singleton,Martell Webster,Jordan Crawford,Kevin Seraphin,Shaun Livingston,AJ Price,1610612748,LeBron James,Chris Bosh,Ray Allen,Dwyane Wade,Mike Miller,Udonis Haslem,0.5555555555555556
7026,20700670,1610612741,1610612750,2.65,1.526315789473684,t,1,2007,Ryan Gomes,Al Jefferson,Marko Jaric,Sebastian Telfair,Antoine Walker,Corey Brewer,1610612741,Kirk Hinrich,Thabo Sefolosha,Ben Wallace,Joakim Noah,Andres Nocioni,Chris Duhon,0.0
6999,20700514,1610612748,1610612749,2.45,1.606060606060606,t,1,2007,Mo Williams,Bobby Simmons,Andrew Bogut,Charlie Bell,Royal Ivey,Yi Jianlian,1610612748,Ricky Davis,Dwyane Wade,Jason Williams,Udonis Haslem,Daequan Cook,Mark Blount,0.0
7510,20901128,1610612740,1610612763,2.45,1.606060606060606,t,1,2009,O.J. Mayo,Rudy Gay,Mike Conley,Hasheem Thabeet,Darrell Arthur,Zach Randolph,1610612740,Marcus Thornton,Chris Paul,David West,Darren Collison,Morris Peterson,James Posey,0.2222222222222222
7839,21100730,1610612748,1610612754,1.5714285714285714,2.55,t,1,2011,Paul George,Roy Hibbert,Darren Collison,Danny Granger,David West,Tyler Hansbrough,1610612748,LeBron James,Chris Bosh,Dwyane Wade,Mario Chalmers,Shane Battier,Udonis Haslem,0.4444444444444444
1103,20900303,1610612751,1610612741,3.1,1.4,t,0,2009,Derrick Rose,Joakim Noah,John Salmons,Taj Gibson,Luol Deng,Brad Miller,1610612751,Devin Harris,Brook Lopez,Chris Douglas-Roberts,Courtney Lee,Josh Boone,Rafer Alston,0.2222222222222222
4808,20700331,1610612739,1610612751,1.6451612903225805,2.35,t,1,2007,Vince Carter,Richard Jefferson,Jason Kidd,Josh Boone,Bostjan Nachbar,Sean Williams,1610612739,LeBron James,Larry Hughes,Daniel Gibson,Zydrunas Ilgauskas,Drew Gooden,Anderson Varejao,0.0
7983,21501196,1610612742,1610612746,3.3,1.3703703703703702,t,1,2015,Chris Paul,Blake Griffin,DeAndre Jordan,JJ Redick,Jamal Crawford,Jeff Green,1610612742,Wesley Matthews,Raymond Felton,Deron Williams,Dirk Nowitzki,Justin Anderson,Devin Harris,0.8888888888888888
2135,21200625,1610612764,1610612762,3.5,1.3333333333333333,t,1,2012,Jamaal Tinsley,Randy Foye,Paul Millsap,Al Jefferson,Gordon Hayward,Derrick Favors,1610612764,Martell Webster,Emeka Okafor,Nene,John Wall,Bradley Beal,Jordan Crawford,0.5555555555555556
6644,21400208,1610612758,1610612740,3.15,1.392156862745098,t,0,2014,Tyreke Evans,Anthony Davis,Ryan Anderson,Jrue Holiday,Austin Rivers,Omer Asik,1610612758,Omri Casspi,DeMarcus Cousins,Jason Thompson,Ramon Sessions,Ben McLemore,Nik Stauskas,0.7777777777777778
5818,21500848,1610612744,1610612748,1.1818181818181819,4.75,t,0,2015,Luol Deng,Goran Dragic,Justise Winslow,Dwyane Wade,Hassan Whiteside,Josh Richardson,1610612744,Stephen Curry,Draymond Green,Klay Thompson,Andrew Bogut,Harrison Barnes,Andre Iguodala,0.8888888888888888
1793,21600295,1610612747,1610612763,2.15,1.7407407407407407,t,1,2016,Troy Williams,Marc Gasol,Troy Daniels,JaMychal Green,Andrew Harrison,Tony Allen,1610612747,Brandon Ingram,Luol Deng,Lou Williams,Julius Randle,Jordan Clarkson,Timofey Mozgov,1.0
7771,21100370,1610612756,1610612749,3.7,1.2941176470588236,t,0,2011,Mike Dunleavy,Ersan Ilyasova,Stephen Jackson,Drew Gooden,Brandon Jennings,Beno Udrih,1610612756,Marcin Gortat,Steve Nash,Grant Hill,Jared Dudley,Channing Frye,Markieff Morris,0.4444444444444444
4255,21201080,1610612748,1610612740,1.2941176470588236,3.7,t,0,2012,Brian Roberts,Al-Farouq Aminu,Ryan Anderson,Eric Gordon,Anthony Davis,Darius Miller,1610612748,Dwyane Wade,LeBron James,Shane Battier,Norris Cole,Ray Allen,Mike Miller,0.5555555555555556
3912,21600522,1610612762,1610612738,2.95,1.425531914893617,t,1,2016,Avery Bradley,Isaiah Thomas,Jae Crowder,Al Horford,Marcus Smart,Amir Johnson,1610612762,Rodney Hood,Rudy Gobert,Gordon Hayward,Derrick Favors,Joe Ingles,Shelvin Mack,1.0
1629,21500665,1610612742,1610612745,2.45,1.606060606060606,t,1,2015,Trevor Ariza,James Harden,Patrick Beverley,Corey Brewer,Ty Lawson,Clint Capela,1610612742,Chandler Parsons,Wesley Matthews,Raymond Felton,Deron Williams,Salah Mejri,Dirk Nowitzki,0.8888888888888888
4415,21300797,1610612753,1610612749,1.6451612903225805,2.35,t,1,2013,Nate Wolters,Brandon Knight,John Henson,Caron Butler,Giannis Antetokounmpo,Khris Middleton,1610612753,Tobias Harris,Arron Afflalo,Jameer Nelson,Nikola Vucevic,Maurice Harkless,E'Twaun Moore,0.6666666666666666
7873,21100913,1610612754,1610612755,2.35,1.6451612903225805,t,0,2011,Andre Iguodala,Elton Brand,Jrue Holiday,Lou Williams,Evan Turner,Thaddeus Young,1610612754,George Hill,Danny Granger,David West,Roy Hibbert,Paul George,Leandro Barbosa,0.4444444444444444
6343,21200891,1610612753,1610612740,4.5,1.2,t,0,2012,Anthony Davis,Greivis Vasquez,Ryan Anderson,Al-Farouq Aminu,Eric Gordon,Austin Rivers,1610612753,Arron Afflalo,Jameer Nelson,Maurice Harkless,Tobias Harris,Nikola Vucevic,Al Harrington,0.5555555555555556
4023,21600934,1610612749,1610612755,1.4545454545454546,2.8,t,0,2016,Robert Covington,Dario Saric,Nik Stauskas,Sergio Rodriguez,T.J. McConnell,Justin Anderson,1610612749,Giannis Antetokounmpo,Khris Middleton,Tony Snell,Jason Terry,Matthew Dellavedova,Greg Monroe,1.0
6954,20700289,1610612755,1610612752,2.7,1.5,t,0,2007,Jamal Crawford,Fred Jones,David Lee,Quentin Richardson,Stephon Marbury,Eddy Curry,1610612755,Andre Iguodala,Andre Miller,Kyle Korver,Reggie Evans,Jason Smith,Samuel Dalembert,0.0
7308,20801172,1610612750,1610612744,3.4,1.3571428571428572,t,0,2008,Kelenna Azubuike,Jamal Crawford,Anthony Morrow,C.J. Watson,Anthony Randolph,Ronny Turiaf,1610612750,Sebastian Telfair,Kevin Ollie,Mike Miller,Ryan Gomes,Craig Smith,Kevin Love,0.1111111111111111
2318,21300401,1610612740,1610612757,4.1,1.2380952380952381,t,1,2013,LaMarcus Aldridge,Damian Lillard,Nicolas Batum,Wesley Matthews,Robin Lopez,Mo Williams,1610612740,Ryan Anderson,Anthony Davis,Jrue Holiday,Eric Gordon,Tyreke Evans,Al-Farouq Aminu,0.6666666666666666
498,21400532,1610612760,1610612758,1.2857142857142856,3.75,t,1,2014,DeMarcus Cousins,Darren Collison,Rudy Gay,Ben McLemore,Derrick Williams,Carl Landry,1610612760,Serge Ibaka,Kevin Durant,Russell Westbrook,Anthony Morrow,Dion Waiters,Reggie Jackson,0.7777777777777778
4621,21400857,1610612764,1610612755,1.2941176470588236,3.7,t,1,2014,Nerlens Noel,Luc Mbah a Moute,Robert Covington,Jason Richardson,Ish Smith,Jerami Grant,1610612764,John Wall,Otto Porter Jr.,Marcin Gortat,Rasual Butler,Ramon Sessions,Nene,0.7777777777777778
3333,21000215,1610612759,1610612750,1.2941176470588236,3.7,t,0,2010,Kevin Love,Luke Ridnour,Wesley Johnson,Darko Milicic,Michael Beasley,Corey Brewer,1610612759,Tony Parker,Richard Jefferson,Manu Ginobili,Tim Duncan,Matt Bonner,George Hill,0.3333333333333333
6166,21601200,1610612745,1610612758,1.2,4.5,t,0,2016,Garrett Temple,Buddy Hield,Skal Labissiere,Ty Lawson,Langston Galloway,Willie Cauley-Stein,1610612745,Troy Williams,James Harden,Lou Williams,Patrick Beverley,Bobby Brown,Clint Capela,1.0
2873,20700772,1610612747,1610612750,1.1666666666666667,5.0,t,0,2007,Al Jefferson,Randy Foye,Sebastian Telfair,Ryan Gomes,Craig Smith,Corey Brewer,1610612747,Lamar Odom,Kobe Bryant,Pau Gasol,Derek Fisher,Jordan Farmar,Luke Walton,0.0
8253,21601142,1610612766,1610612760,2.75,1.4761904761904763,t,0,2016,Andre Roberson,Russell Westbrook,Victor Oladipo,Steven Adams,Jerami Grant,Enes Kanter,1610612766,Michael Kidd-Gilchrist,Kemba Walker,Marvin Williams,Nicolas Batum,Cody Zeller,Frank Kaminsky,1.0
2740,20700020,1610612752,1610612739,3.15,1.392156862745098,t,1,2007,LeBron James,Zydrunas Ilgauskas,Larry Hughes,Daniel Gibson,Drew Gooden,Dwayne Jones,1610612752,Zach Randolph,Jamal Crawford,Quentin Richardson,Eddy Curry,Stephon Marbury,Nate Robinson,0.0
3712,21500738,1610612754,1610612751,1.3636363636363638,3.35,t,0,2015,Brook Lopez,Joe Johnson,Thaddeus Young,Wayne Ellington,Donald Sloan,Bojan Bogdanovic,1610612754,Paul George,Monta Ellis,Myles Turner,George Hill,Lavoy Allen,CJ Miles,0.8888888888888888
7722,21100082,1610612739,1610612761,2.8,1.4545454545454546,t,1,2011,DeMar DeRozan,Jose Calderon,Andrea Bargnani,Amir Johnson,James Johnson,Ed Davis,1610612739,Antawn Jamison,Anderson Varejao,Kyrie Irving,Daniel Gibson,Omri Casspi,Ramon Sessions,0.4444444444444444
3724,21500814,1610612745,1610612756,1.2702702702702702,3.85,t,0,2015,Mirza Teletovic,PJ Tucker,Archie Goodwin,Devin Booker,Kris Humphries,Ronnie Price,1610612745,James Harden,Trevor Ariza,Dwight Howard,Patrick Beverley,Josh Smith,Corey Brewer,0.8888888888888888
7863,21100847,1610612747,1610612740,1.5714285714285714,2.55,t,0,2011,Marco Belinelli,Al-Farouq Aminu,Greivis Vasquez,Carl Landry,Jason Smith,Chris Kaman,1610612747,Pau Gasol,Andrew Bynum,Metta World Peace,Ramon Sessions,Steve Blake,Devin Ebanks,0.4444444444444444
7112,20701218,1610612764,1610612753,3.8,1.2777777777777777,t,1,2007,Carlos Arroyo,Keith Bogans,Marcin Gortat,JJ Redick,Keyon Dooling,Pat Garrity,1610612764,Oleksiy Pecherov,Dominic McGuire,Andray Blatche,Nick Young,Roger Mason Jr.,Darius Songaila,0.0
2003,21601173,1610612741,1610612755,1.4081632653061225,3.05,t,0,2016,Timothe Luwawu-Cabarrot,T.J. McConnell,Justin Anderson,Richaun Holmes,Alex Poythress,Nik Stauskas,1610612741,Jimmy Butler,Robin Lopez,Jerian Grant,Nikola Mirotic,Paul Zipser,Anthony Morrow,1.0
255,21300266,1610612766,1610612742,3.9,1.263157894736842,t,1,2013,Monta Ellis,Dirk Nowitzki,Shawn Marion,Jose Calderon,Vince Carter,DeJuan Blair,1610612766,Al Jefferson,Kemba Walker,Josh McRoberts,Gerald Henderson,Anthony Tolliver,Ramon Sessions,0.6666666666666666
4965,20800101,1610612737,1610612741,2.5,1.5882352941176472,t,0,2008,Derrick Rose,Ben Gordon,Luol Deng,Andres Nocioni,Joakim Noah,Thabo Sefolosha,1610612737,Joe Johnson,Al Horford,Mike Bibby,Marvin Williams,Maurice Evans,Zaza Pachulia,0.1111111111111111
6649,21400243,1610612744,1610612765,1.2222222222222223,4.25,t,0,2014,Kentavious Caldwell-Pope,Brandon Jennings,Josh Smith,Greg Monroe,Kyle Singler,Andre Drummond,1610612744,Klay Thompson,Harrison Barnes,Draymond Green,Andrew Bogut,Stephen Curry,Andre Iguodala,0.7777777777777778
4192,21200637,1610612751,1610612763,2.55,1.5714285714285714,t,1,2012,Zach Randolph,Marc Gasol,Jerryd Bayless,Rudy Gay,Tony Wroten,Chris Johnson,1610612751,Reggie Evans,Joe Johnson,Deron Williams,Brook Lopez,Gerald Wallace,C.J. Watson,0.5555555555555556
8095,21600474,1610612745,1610612742,1.4761904761904763,2.75,t,0,2016,Harrison Barnes,Wesley Matthews,Dorian Finney-Smith,Deron Williams,Dwight Powell,Seth Curry,1610612745,Trevor Ariza,James Harden,Ryan Anderson,Eric Gordon,Sam Dekker,Montrezl Harrell,1.0
4574,21400605,1610612764,1610612751,1.4,3.1,t,0,2014,Jarrett Jack,Joe Johnson,Alan Anderson,Brook Lopez,Kevin Garnett,Bojan Bogdanovic,1610612764,Bradley Beal,John Wall,Marcin Gortat,Nene,Paul Pierce,Rasual Butler,0.7777777777777778
4141,21200295,1610612743,1610612752,2.65,1.526315789473684,t,1,2012,Carmelo Anthony,Tyson Chandler,Jason Kidd,JR Smith,Raymond Felton,Ronnie Brewer,1610612743,Ty Lawson,Andre Iguodala,Danilo Gallinari,Kenneth Faried,Andre Miller,Kosta Koufos,0.5555555555555556
2101,21200430,1610612761,1610612740,2.35,1.6451612903225805,t,0,2012,Greivis Vasquez,Austin Rivers,Anthony Davis,Ryan Anderson,Robin Lopez,Lance Thomas,1610612761,DeMar DeRozan,Amir Johnson,Alan Anderson,Jose Calderon,Ed Davis,Kyle Lowry,0.5555555555555556
6308,21200703,1610612762,1610612757,2.7,1.5,t,1,2012,LaMarcus Aldridge,Damian Lillard,Nicolas Batum,JJ Hickson,Luke Babbitt,Nolan Smith,1610612762,Paul Millsap,Randy Foye,Jamaal Tinsley,Al Jefferson,Marvin Williams,Derrick Favors,0.5555555555555556
7378,20900351,1610612752,1610612766,2.8,1.4545454545454546,t,1,2009,Stephen Jackson,Gerald Wallace,Raymond Felton,Flip Murray,Tyson Chandler,Boris Diaw,1610612752,Chris Duhon,David Lee,Wilson Chandler,Jared Jeffries,Al Harrington,Danilo Gallinari,0.2222222222222222
5644,21100255,1610612761,1610612756,3.0,1.4166666666666667,t,0,2011,Marcin Gortat,Steve Nash,Ronnie Price,Hakim Warrick,Jared Dudley,Grant Hill,1610612761,Andrea Bargnani,James Johnson,Jose Calderon,Leandro Barbosa,DeMar DeRozan,Linas Kleiza,0.4444444444444444
4510,21400263,1610612741,1610612766,1.5714285714285714,2.55,t,0,2014,Lance Stephenson,Kemba Walker,Al Jefferson,Gerald Henderson,Marvin Williams,Cody Zeller,1610612741,Jimmy Butler,Pau Gasol,Joakim Noah,Mike Dunleavy,Nikola Mirotic,Derrick Rose,0.7777777777777778
6963,20700333,1610612746,1610612763,2.45,1.606060606060606,t,0,2007,Mike Miller,Darko Milicic,Rudy Gay,Hakim Warrick,Juan Carlos Navarro,Kyle Lowry,1610612746,Chris Kaman,Cuttino Mobley,Corey Maggette,Brevin Knight,Dan Dickau,Al Thornton,0.0
5570,21001091,1610612738,1610612750,1.2272727272727273,4.2,t,0,2010,Michael Beasley,Darko Milicic,Luke Ridnour,Anthony Tolliver,Wesley Johnson,Anthony Randolph,1610612738,Paul Pierce,Ray Allen,Glen Davis,Kevin Garnett,Delonte West,Nenad Krstic,0.3333333333333333
1589,21100869,1610612765,1610612766,1.434782608695652,2.9,t,0,2011,Derrick Brown,DJ White,Bismack Biyombo,Gerald Henderson,D.J. Augustin,Byron Mullens,1610612765,Jonas Jerebko,Brandon Knight,Rodney Stuckey,Tayshaun Prince,Greg Monroe,Damien Wilkins,0.4444444444444444
5489,21000626,1610612755,1610612766,2.65,1.526315789473684,t,1,2010,Stephen Jackson,Gerald Wallace,D.J. Augustin,Boris Diaw,Kwame Brown,Nazr Mohammed,1610612755,Andre Iguodala,Elton Brand,Jrue Holiday,Thaddeus Young,Evan Turner,Jodie Meeks,0.3333333333333333
6204,21200213,1610612756,1610612765,2.35,1.6451612903225805,t,1,2012,Kyle Singler,Tayshaun Prince,Greg Monroe,Andre Drummond,Rodney Stuckey,Brandon Knight,1610612756,PJ Tucker,Markieff Morris,Shannon Brown,Luis Scola,Marcin Gortat,Michael Beasley,0.5555555555555556
7451,20900763,1610612758,1610612752,2.9,1.434782608695652,t,0,2009,Wilson Chandler,David Lee,Jared Jeffries,Chris Duhon,Al Harrington,Danilo Gallinari,1610612758,Tyreke Evans,Omri Casspi,Donte Greene,Jason Thompson,Kevin Martin,Andres Nocioni,0.2222222222222222
5200,20900154,1610612756,1610612745,2.3,1.6666666666666665,t,0,2009,Aaron Brooks,Trevor Ariza,Shane Battier,Luis Scola,Carl Landry,Chuck Hayes,1610612756,Amar'e Stoudemire,Steve Nash,Jason Richardson,Grant Hill,Channing Frye,Lou Amundson,0.2222222222222222
4568,21400570,1610612739,1610612756,2.55,1.5714285714285714,t,1,2014,Eric Bledsoe,Markieff Morris,Alex Len,Goran Dragic,PJ Tucker,Marcus Morris,1610612739,Kyrie Irving,JR Smith,LeBron James,Tristan Thompson,Kevin Love,Shawn Marion,0.7777777777777778
4410,21300739,1610612757,1610612754,3.15,1.392156862745098,t,1,2013,Paul George,Danny Granger,David West,Roy Hibbert,George Hill,Rasual Butler,1610612757,Nicolas Batum,Damian Lillard,Robin Lopez,LaMarcus Aldridge,Wesley Matthews,Joel Freeland,0.6666666666666666
7769,21100341,1610612747,1610612743,2.4,1.625,t,0,2011,Al Harrington,Ty Lawson,Nene,Andre Miller,Danilo Gallinari,Arron Afflalo,1610612747,Kobe Bryant,Pau Gasol,Andrew Bynum,Metta World Peace,Derek Fisher,Troy Murphy,0.4444444444444444
1648,21500763,1610612740,1610612739,5.25,1.1538461538461537,t,1,2015,LeBron James,Kyrie Irving,Tristan Thompson,JR Smith,Anderson Varejao,Iman Shumpert,1610612740,Anthony Davis,Norris Cole,Dante Cunningham,Omer Asik,Jrue Holiday,Ryan Anderson,0.8888888888888888
1319,21000419,1610612744,1610612758,2.35,1.6451612903225805,t,0,2010,Tyreke Evans,Beno Udrih,Carl Landry,DeMarcus Cousins,Donte Greene,Francisco Garcia,1610612744,Monta Ellis,David Lee,Dorell Wright,Reggie Williams,Vladimir Radmanovic,Ekpe Udoh,0.3333333333333333
5406,21000228,1610612742,1610612759,2.65,1.526315789473684,t,0,2010,Tony Parker,Tim Duncan,Manu Ginobili,George Hill,Matt Bonner,Richard Jefferson,1610612742,Dirk Nowitzki,Jason Terry,Jason Kidd,Tyson Chandler,Shawn Marion,Caron Butler,0.3333333333333333
325,21300782,1610612739,1610612765,3.85,1.2702702702702702,t,0,2013,Kyle Singler,Josh Smith,Brandon Jennings,Andre Drummond,Greg Monroe,Will Bynum,1610612739,Kyrie Irving,Luol Deng,Tristan Thompson,Jarrett Jack,Tyler Zeller,Dion Waiters,0.6666666666666666
567,21400910,1610612742,1610612757,2.35,1.6451612903225805,t,1,2014,Nicolas Batum,LaMarcus Aldridge,Damian Lillard,Arron Afflalo,Robin Lopez,Wesley Matthews,1610612742,Richard Jefferson,Tyson Chandler,Monta Ellis,Rajon Rondo,Devin Harris,Dirk Nowitzki,0.7777777777777778
2254,21300030,1610612762,1610612756,2.35,1.6451612903225805,t,1,2013,Miles Plumlee,PJ Tucker,Eric Bledsoe,Markieff Morris,Goran Dragic,Channing Frye,1610612762,Gordon Hayward,Enes Kanter,Derrick Favors,John Lucas III,Alec Burks,Richard Jefferson,0.6666666666666666
114,21200631,1610612746,1610612756,1.3636363636363638,3.35,t,1,2012,Marcin Gortat,Luis Scola,Goran Dragic,PJ Tucker,Markieff Morris,Jared Dudley,1610612746,Jamal Crawford,Blake Griffin,Caron Butler,Eric Bledsoe,Lamar Odom,Matt Barnes,0.5555555555555556
4363,21300440,1610612766,1610612737,3.2,1.3846153846153846,t,1,2013,Kyle Korver,Paul Millsap,Jeff Teague,Lou Williams,Shelvin Mack,Pero Antic,1610612766,Al Jefferson,Gerald Henderson,Anthony Tolliver,Kemba Walker,Josh McRoberts,Chris Douglas-Roberts,0.6666666666666666
1184,20900775,1610612738,1610612740,1.434782608695652,2.9,t,1,2009,Darren Collison,David West,Peja Stojakovic,Morris Peterson,Darius Songaila,Emeka Okafor,1610612738,Paul Pierce,Kevin Garnett,Rasheed Wallace,Rajon Rondo,Eddie House,Marquis Daniels,0.2222222222222222
4193,21200657,1610612756,1610612742,4.0,1.25,t,1,2012,O.J. Mayo,Shawn Marion,Dirk Nowitzki,Vince Carter,Rodrigue Beaubois,Darren Collison,1610612756,Goran Dragic,PJ Tucker,Marcin Gortat,Jared Dudley,Markieff Morris,Luis Scola,0.5555555555555556
2593,21400874,1610612751,1610612742,4.0,1.25,t,0,2014,Monta Ellis,Dirk Nowitzki,Richard Jefferson,Devin Harris,Rajon Rondo,Al-Farouq Aminu,1610612751,Joe Johnson,Deron Williams,Mason Plumlee,Jarrett Jack,Thaddeus Young,Alan Anderson,0.7777777777777778
365,21301004,1610612761,1610612737,1.6896551724137931,2.25,t,1,2013,Jeff Teague,DeMarre Carroll,Paul Millsap,Kyle Korver,Pero Antic,Elton Brand,1610612761,DeMar DeRozan,Kyle Lowry,Terrence Ross,Amir Johnson,Jonas Valanciunas,Steve Novak,0.6666666666666666
4516,21400283,1610612745,1610612750,1.303030303030303,3.65,t,0,2014,Corey Brewer,Thaddeus Young,Zach LaVine,Gorgui Dieng,Andrew Wiggins,Chase Budinger,1610612745,Trevor Ariza,Jason Terry,Donatas Motiejunas,James Harden,Kostas Papanikolaou,Francisco Garcia,0.7777777777777778
7043,20700763,1610612740,1610612741,1.3773584905660377,3.25,t,0,2007,Andres Nocioni,Thabo Sefolosha,Ben Wallace,Chris Duhon,Joe Smith,Kirk Hinrich,1610612740,David West,Tyson Chandler,Chris Paul,Peja Stojakovic,Rasual Butler,Ryan Bowen,0.0
5461,21000513,1610612741,1610612751,1.4545454545454546,2.8,t,1,2010,Stephen Graham,Kris Humphries,Devin Harris,Brook Lopez,Sasha Vujacic,Travis Outlaw,1610612741,Luol Deng,Derrick Rose,Ronnie Brewer,Kurt Thomas,Carlos Boozer,Omer Asik,0.3333333333333333
7141,20800126,1610612749,1610612763,2.7,1.5,t,0,2008,O.J. Mayo,Marc Gasol,Rudy Gay,Mike Conley,Hakim Warrick,Darrell Arthur,1610612749,Richard Jefferson,Luc Mbah a Moute,Andrew Bogut,Luke Ridnour,Ramon Sessions,Charlie Bell,0.1111111111111111
7146,20800176,1610612738,1610612750,1.3703703703703702,3.3,t,0,2008,Al Jefferson,Mike Miller,Randy Foye,Ryan Gomes,Sebastian Telfair,Kevin Love,1610612738,Ray Allen,Paul Pierce,Rajon Rondo,Kevin Garnett,Glen Davis,Tony Allen,0.1111111111111111
2314,21300384,1610612762,1610612737,3.75,1.2857142857142856,t,1,2013,Paul Millsap,DeMarre Carroll,Jeff Teague,Lou Williams,Kyle Korver,Al Horford,1610612762,Gordon Hayward,Alec Burks,Enes Kanter,Jeremy Evans,Derrick Favors,Trey Burke,0.6666666666666666
